goal,dimension,region_id,score,year
LE,trend,5,-0.02,2015
LE,trend,6,0.03,2015
LE,trend,7,0.01,2015
LE,trend,8,0.87,2015
LE,trend,9,-0.09,2015
LIV,future,0,100,2015
LIV,future,1,,2015
LIV,future,2,,2015
LIV,future,3,,2015
LIV,future,4,,2015
LIV,future,5,100,2015
LIV,future,6,100,2015
LIV,future,7,100,2015
LIV,future,8,100,2015
LIV,future,9,100,2015
LIV,pressures,1,21.86,2015
LIV,pressures,2,21.86,2015
LIV,pressures,3,21.86,2015
LIV,pressures,4,21.86,2015
LIV,pressures,5,21.86,2015
LIV,pressures,6,21.86,2015
LIV,pressures,7,21.86,2015
LIV,pressures,8,21.86,2015
LIV,pressures,9,21.86,2015
LIV,resilience,1,80.37,2015
LIV,resilience,2,80.37,2015
LIV,resilience,3,80.37,2015
LIV,resilience,4,80.37,2015
LIV,resilience,5,80.37,2015
LIV,resilience,6,80.37,2015
LIV,resilience,7,80.37,2015
LIV,resilience,8,80.37,2015
LIV,resilience,9,80.37,2015
LIV,score,0,99.71,2015
LIV,score,1,,2015
LIV,score,2,,2015
LIV,score,3,,2015
LIV,score,4,,2015
LIV,score,5,98.55,2015
LIV,score,6,100,2015
LIV,score,7,100,2015
LIV,score,8,100,2015
LIV,score,9,100,2015
LIV,status,0,99.42,2015
LIV,status,1,,2015
LIV,status,2,,2015
LIV,status,3,,2015
LIV,status,4,,2015
LIV,status,5,97.1,2015
LIV,status,6,100,2015
LIV,status,7,100,2015
LIV,status,8,100,2015
LIV,status,9,100,2015
LIV,trend,1,,2015
LIV,trend,2,,2015
LIV,trend,3,,2015
LIV,trend,4,,2015
LIV,trend,5,0.04,2015
LIV,trend,6,0.07,2015
LIV,trend,7,0.02,2015
LIV,trend,8,0.74,2015
LIV,trend,9,0.06,2015
LSP,future,0,76.75,2015
LSP,future,1,76.75,2015
LSP,future,2,76.75,2015
LSP,future,3,76.75,2015
LSP,future,4,76.75,2015
LSP,future,5,76.75,2015
LSP,future,6,76.75,2015
LSP,future,7,76.75,2015
LSP,future,8,76.75,2015
LSP,future,9,76.75,2015
LSP,pressures,1,34.97,2015
LSP,pressures,2,34.97,2015
LSP,pressures,3,34.97,2015
LSP,pressures,4,34.97,2015
LSP,pressures,5,34.97,2015
LSP,pressures,6,34.97,2015
LSP,pressures,7,34.97,2015
LSP,pressures,8,34.97,2015
LSP,pressures,9,34.97,2015
LSP,resilience,1,49.27,2015
LSP,resilience,2,49.27,2015
LSP,resilience,3,49.27,2015
LSP,resilience,4,49.27,2015
LSP,resilience,5,49.27,2015
LSP,resilience,6,49.27,2015
LSP,resilience,7,49.27,2015
LSP,resilience,8,49.27,2015
LSP,resilience,9,49.27,2015
LSP,score,0,74.92,2015
LSP,score,1,74.92,2015
LSP,score,2,74.92,2015
LSP,score,3,74.92,2015
LSP,score,4,74.92,2015
LSP,score,5,74.92,2015
LSP,score,6,74.92,2015
LSP,score,7,74.92,2015
LSP,score,8,74.92,2015
LSP,score,9,74.92,2015
LSP,status,0,73.09,2015
LSP,status,1,73.09,2015
LSP,status,2,73.09,2015
LSP,status,3,73.09,2015
LSP,status,4,73.09,2015
LSP,status,5,73.09,2015
LSP,status,6,73.09,2015
LSP,status,7,73.09,2015
LSP,status,8,73.09,2015
LSP,status,9,73.09,2015
LSP,trend,1,0,2015
LSP,trend,2,0,2015
LSP,trend,3,0,2015
LSP,trend,4,0,2015
LSP,trend,5,0,2015
LSP,trend,6,0,2015
LSP,trend,7,0,2015
LSP,trend,8,0,2015
LSP,trend,9,0,2015
MAR,future,0,100,2015
MAR,future,1,100,2015
MAR,future,2,100,2015
MAR,future,3,100,2015
MAR,future,4,100,2015
MAR,future,5,100,2015
MAR,future,6,100,2015
MAR,future,7,100,2015
MAR,future,8,100,2015
MAR,future,9,100,2015
MAR,pressures,1,20.64,2015
MAR,pressures,2,20.64,2015
MAR,pressures,3,20.64,2015
MAR,pressures,4,20.64,2015
MAR,pressures,5,20.64,2015
MAR,pressures,6,20.64,2015
MAR,pressures,7,20.64,2015
MAR,pressures,8,20.64,2015
MAR,pressures,9,20.64,2015
MAR,resilience,1,54.28,2015
MAR,resilience,2,54.28,2015
MAR,resilience,3,54.28,2015
MAR,resilience,4,54.28,2015
MAR,resilience,5,54.28,2015
MAR,resilience,6,54.28,2015
MAR,resilience,7,54.28,2015
MAR,resilience,8,54.28,2015
MAR,resilience,9,54.28,2015
MAR,score,0,95.55,2015
MAR,score,1,95.55,2015
MAR,score,2,95.55,2015
MAR,score,3,95.55,2015
MAR,score,4,95.55,2015
MAR,score,5,95.55,2015
MAR,score,6,95.55,2015
MAR,score,7,95.55,2015
MAR,score,8,95.55,2015
MAR,score,9,95.55,2015
MAR,status,0,91.1,2015
MAR,status,1,91.1,2015
MAR,status,2,91.1,2015
MAR,status,3,91.1,2015
MAR,status,4,91.1,2015
MAR,status,5,91.1,2015
MAR,status,6,91.1,2015
MAR,status,7,91.1,2015
MAR,status,8,91.1,2015
MAR,status,9,91.1,2015
MAR,trend,1,0,2015
MAR,trend,2,0,2015
MAR,trend,3,0,2015
MAR,trend,4,0,2015
MAR,trend,5,0,2015
MAR,trend,6,0,2015
MAR,trend,7,0,2015
MAR,trend,8,0,2015
MAR,trend,9,0,2015
NP,future,0,35.38,2015
NP,future,1,35.38,2015
NP,future,2,35.38,2015
NP,future,3,35.38,2015
NP,future,4,35.38,2015
NP,future,5,35.38,2015
NP,future,6,35.38,2015
NP,future,7,35.38,2015
NP,future,8,35.38,2015
NP,future,9,35.38,2015
NP,pressures,1,16.88,2015
NP,pressures,2,16.88,2015
NP,pressures,3,16.88,2015
NP,pressures,4,16.88,2015
NP,pressures,5,16.88,2015
NP,pressures,6,16.88,2015
NP,pressures,7,16.88,2015
NP,pressures,8,16.88,2015
NP,pressures,9,16.88,2015
NP,resilience,1,73.27,2015
NP,resilience,2,73.27,2015
NP,resilience,3,73.27,2015
NP,resilience,4,73.27,2015
NP,resilience,5,73.27,2015
NP,resilience,6,73.27,2015
NP,resilience,7,73.27,2015
NP,resilience,8,73.27,2015
NP,resilience,9,73.27,2015
NP,score,0,31.68,2015
NP,score,1,31.68,2015
NP,score,2,31.68,2015
NP,score,3,31.68,2015
NP,score,4,31.68,2015
NP,score,5,31.68,2015
NP,score,6,31.68,2015
NP,score,7,31.68,2015
NP,score,8,31.68,2015
NP,score,9,31.68,2015
NP,status,0,27.98,2015
NP,status,1,27.98,2015
NP,status,2,27.98,2015
NP,status,3,27.98,2015
NP,status,4,27.98,2015
NP,status,5,27.98,2015
NP,status,6,27.98,2015
NP,status,7,27.98,2015
NP,status,8,27.98,2015
NP,status,9,27.98,2015
NP,trend,1,0.12,2015
NP,trend,2,0.12,2015
NP,trend,3,0.12,2015
NP,trend,4,0.12,2015
NP,trend,5,0.12,2015
NP,trend,6,0.12,2015
NP,trend,7,0.12,2015
NP,trend,8,0.12,2015
NP,trend,9,0.12,2015
SP,future,0,76.43,2015
SP,future,1,76.43,2015
SP,future,2,76.43,2015
SP,future,3,76.43,2015
SP,future,4,76.43,2015
SP,future,5,76.43,2015
SP,future,6,76.43,2015
SP,future,7,76.43,2015
SP,future,8,76.43,2015
SP,future,9,76.43,2015
SP,pressures,1,,2015
SP,pressures,2,,2015
SP,pressures,3,,2015
SP,pressures,4,,2015
SP,pressures,5,,2015
SP,pressures,6,,2015
SP,pressures,7,,2015
SP,pressures,8,,2015
SP,pressures,9,,2015
SP,resilience,1,,2015
SP,resilience,2,,2015
SP,resilience,3,,2015
SP,resilience,4,,2015
SP,resilience,5,,2015
SP,resilience,6,,2015
SP,resilience,7,,2015
SP,resilience,8,,2015
SP,resilience,9,,2015
SP,score,0,72.72,2015
SP,score,1,72.72,2015
SP,score,2,72.72,2015
SP,score,3,72.72,2015
SP,score,4,72.72,2015
SP,score,5,72.72,2015
SP,score,6,72.72,2015
SP,score,7,72.72,2015
SP,score,8,72.72,2015
SP,score,9,72.72,2015
SP,status,0,69.02,2015
SP,status,1,69.02,2015
SP,status,2,69.02,2015
SP,status,3,69.02,2015
SP,status,4,69.02,2015
SP,status,5,69.02,2015
SP,status,6,69.02,2015
SP,status,7,69.02,2015
SP,status,8,69.02,2015
SP,status,9,69.02,2015
SP,trend,1,0.02,2015
SP,trend,2,0.02,2015
SP,trend,3,0.02,2015
SP,trend,4,0.02,2015
SP,trend,5,0.02,2015
SP,trend,6,0.02,2015
SP,trend,7,0.02,2015
SP,trend,8,0.02,2015
SP,trend,9,0.02,2015
SPP,future,0,92.05,2015
SPP,future,1,92.05,2015
SPP,future,2,92.05,2015
SPP,future,3,92.05,2015
SPP,future,4,92.05,2015
SPP,future,5,92.05,2015
SPP,future,6,92.05,2015
SPP,future,7,92.05,2015
SPP,future,8,92.05,2015
SPP,future,9,92.05,2015
SPP,pressures,1,27.48,2015
SPP,pressures,2,27.48,2015
SPP,pressures,3,27.48,2015
SPP,pressures,4,27.48,2015
SPP,pressures,5,27.48,2015
SPP,pressures,6,27.48,2015
SPP,pressures,7,27.48,2015
SPP,pressures,8,27.48,2015
SPP,pressures,9,27.48,2015
SPP,resilience,1,60.48,2015
SPP,resilience,2,60.48,2015
SPP,resilience,3,60.48,2015
SPP,resilience,4,60.48,2015
SPP,resilience,5,60.48,2015
SPP,resilience,6,60.48,2015
SPP,resilience,7,60.48,2015
SPP,resilience,8,60.48,2015
SPP,resilience,9,60.48,2015
SPP,score,0,91.31,2015
SPP,score,1,91.31,2015
SPP,score,2,91.31,2015
SPP,score,3,91.31,2015
SPP,score,4,91.31,2015
SPP,score,5,91.31,2015
SPP,score,6,91.31,2015
SPP,score,7,91.31,2015
SPP,score,8,91.31,2015
SPP,score,9,91.31,2015
SPP,status,0,90.58,2015
SPP,status,1,90.58,2015
SPP,status,2,90.58,2015
SPP,status,3,90.58,2015
SPP,status,4,90.58,2015
SPP,status,5,90.58,2015
SPP,status,6,90.58,2015
SPP,status,7,90.58,2015
SPP,status,8,90.58,2015
SPP,status,9,90.58,2015
SPP,trend,1,-0.14,2015
SPP,trend,2,-0.14,2015
SPP,trend,3,-0.14,2015
SPP,trend,4,-0.14,2015
SPP,trend,5,-0.14,2015
SPP,trend,6,-0.14,2015
SPP,trend,7,-0.14,2015
SPP,trend,8,-0.14,2015
SPP,trend,9,-0.14,2015
TR,future,0,100,2015
TR,future,1,,2015
TR,future,2,,2015
TR,future,3,,2015
TR,future,4,,2015
TR,future,5,100,2015
TR,future,6,100,2015
TR,future,7,100,2015
TR,future,8,100,2015
TR,future,9,100,2015
TR,pressures,1,38.4,2015
TR,pressures,2,38.4,2015
TR,pressures,3,38.4,2015
TR,pressures,4,38.4,2015
TR,pressures,5,38.4,2015
TR,pressures,6,38.4,2015
TR,pressures,7,38.4,2015
TR,pressures,8,38.4,2015
TR,pressures,9,38.4,2015
TR,resilience,1,40.18,2015
TR,resilience,2,40.18,2015
TR,resilience,3,40.18,2015
TR,resilience,4,40.18,2015
TR,resilience,5,40.18,2015
TR,resilience,6,40.18,2015
TR,resilience,7,40.18,2015
TR,resilience,8,40.18,2015
TR,resilience,9,40.18,2015
TR,score,0,100,2015
TR,score,1,,2015
TR,score,2,,2015
TR,score,3,,2015
TR,score,4,,2015
TR,score,5,100,2015
TR,score,6,100,2015
TR,score,7,100,2015
TR,score,8,100,2015
TR,score,9,100,2015
TR,status,0,100,2015
TR,status,1,,2015
TR,status,2,,2015
TR,status,3,,2015
TR,status,4,,2015
TR,status,5,100,2015
TR,status,6,100,2015
TR,status,7,100,2015
TR,status,8,100,2015
TR,status,9,100,2015
TR,trend,1,,2015
TR,trend,2,,2015
TR,trend,3,,2015
TR,trend,4,,2015
TR,trend,5,0,2015
TR,trend,6,0,2015
TR,trend,7,0,2015
TR,trend,8,0,2015
TR,trend,9,0.21,2015
